"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291272","291272","新竹高中",0,49,120.9809562,24.79568713,"130243","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291264","291264","東山文教院",0,50,120.978937,24.79740922,"130244","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304421","304421","學園商場",0,51,120.977929650297,24.7985886921593,"130245","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304419","304419","公園",0,52,120.9786392,24.80228129,"130246","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304417","304417","東門國小",0,53,120.9735377,24.806479,"130248","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304416","304416","親仁里",0,54,120.971553936176,24.8075400839645,"130249","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304261","304261","東門市場",0,55,120.9693406,24.80548662,"130108","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304259","304259","火車站",-1,56,120.971034,24.803483,"130109","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291761","291761","火車站",1,1,120.971927,24.803307,"130195","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291741","291741","東門市場",0,2,120.969717,24.805299,"130082","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291763","291763","親仁里",0,3,120.971544,24.807418220117,"130196","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291236","291236","東門國小",0,4,120.9733205,24.8062327,"130197","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ304418","304418","公園",0,5,120.976550728836,24.8011666110181,"130198","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ304420","304420","學園商場",0,6,120.977848017196,24.7985932163607,"130199","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291285","291285","博愛街口",0,7,120.9812925,24.79932982,"130250","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291281","291281","交大博愛校區",0,8,120.98314,24.79853,"130251","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291225","291225","水源地",0,9,120.9858361,24.79784722,"130203","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291246","291246","學府路口",0,10,120.9869173,24.80044104,"130204","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291222","291222","工研院光復院區",0,11,120.9887464,24.80039182,"130205","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291241","291241","馬偕醫院",0,12,120.9904029,24.79981956,"130206","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291240","291240","海軍新村",0,13,120.9921951,24.79924913,"130207","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291230","291230","光復中學",0,14,120.99456,24.79824,"130208","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291242","291242","清華大學",0,15,120.997466,24.796259,"130209","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291237","291237","金城新村口",0,16,121.0005388,24.79371669,"130210","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ293681","293681","過溝",0,17,121.0032595,24.79179192,"130211","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291283","291283","神學院",0,18,121.00266,24.78907,"130252","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291284","291284","梅竹山莊",0,19,121.00047,24.78955,"130253","HSZ"
"HSZ0020","0020","2","HSZ002001","002001","2",0,"HSZ291280","291280","交大光復校區",-1,20,120.999412,24.78830452,"130254","HSZ"
"HSZ0020","0020","2","HSZ002002","002002","2",1,"HSZ291280","291280","交大光復校區",1,1,120.999412,24.78830452,"130254","HSZ"
"HSZ0020","0020","2","HSZ002002","002002","2",1,"HSZ291290","291290","梅竹山莊",0,2,121.0004212,24.78933685,"130255","HSZ"
"HSZ0020","0020","2","HSZ002002","002002","2",1,"HSZ291289","291289","神學院",0,3,121.0025,24.788901,"130256","HSZ"
"HSZ0020","0020","2","HSZ002002","002002","2",1,"HSZ291274","291274","過溝",0,4,121.0024042,24.79267965,"130233","HSZ"
"HSZ0020","0020","2","HSZ002002","002002","2",1,"HSZ291267","291267","金城新村口",0,5,121.000974,24.7936413,"130234","HSZ"
